sale_line_id,transaction_id,sale_datetime,product_id,quantity,unit_selling_price,unit_cost,discount_mmk,payment_method
SL0002063,T001412,2026-07-11 08:54:00,P030,1,9850.0,8500,0,Cash
SL0002064,T001413,2026-07-11 16:56:00,P027,1,600.0,500,0,Cash
SL0002065,T001413,2026-07-11 16:56:00,P020,1,9600.0,7050,0,Cash
SL0002066,T001414,2026-07-11 12:30:00,P037,1,4650.0,3300,0,Cash
SL0002067,T001415,2026-07-11 13:55:00,P027,2,600.0,500,0,Cash
SL0002068,T001416,2026-07-11 11:55:00,P005,1,8700.0,6300,0,Cash
SL0002069,T001416,2026-07-11 11:55:00,P008,4,1450.0,1200,0,Cash
SL0002070,T001417,2026-07-11 21:35:00,P016,1,10700.0,8500,0,KBZPay
SL0002071,T001418,2026-07-11 11:07:00,P024,1,5650.0,4800,0,Cash
SL0002072,T001419,2026-07-11 10:13:00,P026,1,8650.0,7250,0,Cash
SL0002073,T001420,2026-07-11 16:35:00,P026,2,8650.0,7250,0,WavePay
SL0002074,T001420,2026-07-11 16:35:00,P015,1,1050.0,750,0,Cash
SL0002075,T001421,2026-07-11 18:15:00,P006,2,6750.0,4750,0,Cash
SL0002076,T001422,2026-07-11 11:48:00,P001,1,9400.0,7950,0,KBZPay
SL0002077,T001423,2026-07-11 14:58:00,P008,1,1450.0,1200,0,Cash
SL0002078,T001424,2026-07-11 16:48:00,P021,1,10450.0,8200,0,KBZPay
SL0002079,T001425,2026-07-11 17:24:00,P037,2,4650.0,3300,0,Cash
SL0002080,T001426,2026-07-11 09:55:00,P011,1,5600.0,4100,0,Cash
SL0002081,T001427,2026-07-12 12:26:00,P020,1,9600.0,7050,0,Cash
SL0002082,T001428,2026-07-12 13:51:00,P024,1,5650.0,4800,0,Cash
SL0002083,T001428,2026-07-12 13:51:00,P034,1,6900.0,5900,0,KBZPay
SL0002084,T001429,2026-07-12 07:32:00,P034,1,6900.0,5900,0,KBZPay
SL0002085,T001430,2026-07-12 12:13:00,P005,2,8700.0,6300,0,Cash
SL0002086,T001431,2026-07-12 13:43:00,P012,1,9800.0,8800,0,Cash
SL0002087,T001431,2026-07-12 13:43:00,P033,1,550.0,450,0,Cash
SL0002088,T001432,2026-07-12 13:15:00,P008,1,1450.0,1200,0,Cash
SL0002089,T001433,2026-07-12 19:02:00,P003,1,7250.0,5200,0,KBZPay
SL0002090,T001434,2026-07-12 12:46:00,P014,1,10450.0,8900,0,WavePay
SL0002091,T001435,2026-07-12 19:53:00,P025,1,2450.0,2150,100,Cash
SL0002092,T001436,2026-07-12 12:19:00,P006,1,6750.0,4750,0,WavePay
SL0002093,T001437,2026-07-12 16:39:00,P013,1,8950.0,6450,0,KBZPay
SL0002094,T001437,2026-07-12 16:39:00,P009,2,9500.0,7150,0,WavePay
SL0002095,T001438,2026-07-12 18:48:00,P028,1,950.0,750,0,Cash
SL0002096,T001439,2026-07-12 07:28:00,P020,1,9600.0,7050,0,KBZPay
SL0002097,T001440,2026-07-12 13:09:00,P021,1,10450.0,8200,0,Cash
SL0002098,T001440,2026-07-12 13:09:00,P010,1,7200.0,5600,0,Cash
SL0002099,T001440,2026-07-12 13:09:00,P011,1,5600.0,4100,0,Cash
SL0002100,T001441,2026-07-12 07:11:00,P024,1,5650.0,4800,0,Cash
SL0002101,T001441,2026-07-12 07:11:00,P017,1,8050.0,6850,0,Cash
SL0002102,T001441,2026-07-12 07:11:00,P039,2,9350.0,7550,0,KBZPay
SL0002103,T001442,2026-07-12 10:29:00,P039,3,9350.0,7550,0,Cash
SL0002104,T001443,2026-07-12 14:49:00,P031,1,6800.0,4750,0,Cash
SL0002105,T001444,2026-07-12 18:31:00,P021,1,10450.0,8200,0,WavePay
SL0002106,T001445,2026-07-12 15:31:00,P037,1,4650.0,3300,0,Cash
SL0002107,T001445,2026-07-12 15:31:00,P005,1,8700.0,6300,0,Cash
SL0002108,T001446,2026-07-12 12:55:00,P038,1,4500.0,3300,0,Cash
SL0002109,T001446,2026-07-12 12:55:00,P011,3,5600.0,4100,0,Cash
SL0002110,T001447,2026-07-12 09:56:00,P008,3,1450.0,1200,0,WavePay
SL0002111,T001448,2026-07-12 08:32:00,P015,1,1050.0,750,0,Cash
SL0002112,T001449,2026-07-12 20:54:00,P005,2,8700.0,6300,0,Cash
SL0002113,T001449,2026-07-12 20:54:00,P010,1,7200.0,5600,0,KBZPay
SL0002114,T001450,2026-07-12 10:59:00,P007,1,2750.0,2400,0,Cash
SL0002115,T001451,2026-07-12 16:34:00,P012,1,9800.0,8800,0,Cash
SL0002116,T001452,2026-07-12 11:09:00,P037,2,4650.0,3300,0,Cash
SL0002117,T001453,2026-07-12 13:07:00,P024,1,5650.0,4800,0,Cash
SL0002118,T001454,2026-07-12 08:06:00,P005,1,8700.0,6300,0,Cash
SL0002119,T001455,2026-07-12 16:08:00,P031,1,6800.0,4750,0,Cash
SL0002120,T001455,2026-07-12 16:08:00,P020,1,9600.0,7050,0,WavePay
SL0002121,T001455,2026-07-12 16:08:00,P038,2,4500.0,3300,0,Cash
SL0002122,T001456,2026-07-12 13:14:00,P009,1,9500.0,7150,0,Cash
SL0002123,T001456,2026-07-12 13:14:00,P029,1,9250.0,7400,0,Cash
SL0002124,T001457,2026-07-12 09:50:00,P027,2,600.0,500,0,Cash
SL0002125,T001457,2026-07-12 09:50:00,P020,1,9600.0,7050,0,KBZPay
SL0002126,T001458,2026-07-12 16:06:00,P005,2,8700.0,6300,850,Cash
SL0002127,T001458,2026-07-12 16:06:00,P006,1,6750.0,4750,0,Cash
SL0002128,T001459,2026-07-12 15:30:00,P002,1,9700.0,7950,0,Cash
SL0002129,T001459,2026-07-12 15:30:00,P037,2,4650.0,3300,0,WavePay
SL0002130,T001460,2026-07-12 08:31:00,P012,1,9800.0,8800,0,Cash
SL0002131,T001461,2026-07-12 15:36:00,P018,2,11000.0,7950,0,Cash
SL0002132,T001462,2026-07-12 17:28:00,P008,4,1450.0,1200,0,KBZPay
SL0002133,T001463,2026-07-12 09:20:00,P011,1,5600.0,4100,300,Cash
SL0002134,T001463,2026-07-12 09:20:00,P020,1,9600.0,7050,0,Cash
SL0002135,T001463,2026-07-12 09:20:00,P039,1,9350.0,7550,0,Cash
SL0002136,T001464,2026-07-12 09:19:00,P039,1,9350.0,7550,0,Cash
SL0002137,T001465,2026-07-12 13:00:00,P020,2,9600.0,7050,950,Cash
SL0002138,T001466,2026-07-12 14:07:00,P006,1,6750.0,4750,0,Cash
SL0002139,T001467,2026-07-12 07:09:00,P024,1,5650.0,4800,0,Cash
SL0002140,T001467,2026-07-12 07:09:00,P012,3,9800.0,8800,0,Cash
SL0002141,T001468,2026-07-12 18:02:00,P039,1,9350.0,7550,0,Cash
SL0002142,T001468,2026-07-12 18:02:00,P020,1,9600.0,7050,0,Cash
SL0002143,T001469,2026-07-13 09:24:00,P034,1,6900.0,5900,0,Cash
SL0002144,T001469,2026-07-13 09:24:00,P024,3,5650.0,4800,0,Cash
SL0002145,T001469,2026-07-13 09:24:00,P008,3,1450.0,1200,0,Cash
SL0002146,T001470,2026-07-13 20:59:00,P023,1,7800.0,6250,0,Cash
SL0002147,T001471,2026-07-13 15:19:00,P030,1,9850.0,8500,0,Cash
SL0002148,T001472,2026-07-13 10:57:00,P026,1,8650.0,7250,0,Cash
SL0002149,T001473,2026-07-13 17:08:00,P033,1,550.0,450,0,WavePay
SL0002150,T001473,2026-07-13 17:08:00,P019,1,3050.0,2500,0,Cash
SL0002151,T001473,2026-07-13 17:08:00,P020,2,9600.0,7050,0,KBZPay
SL0002152,T001474,2026-07-13 13:51:00,P007,1,2750.0,2400,150,KBZPay
SL0002153,T001475,2026-07-13 18:44:00,P028,2,950.0,750,0,Cash
SL0002154,T001476,2026-07-13 15:21:00,P015,2,1050.0,750,0,KBZPay
SL0002155,T001476,2026-07-13 15:21:00,P039,3,9350.0,7550,0,Cash
SL0002156,T001476,2026-07-13 15:21:00,P027,1,600.0,500,0,Cash
SL0002157,T001477,2026-07-13 16:19:00,P034,1,6900.0,5900,0,Cash
SL0002158,T001477,2026-07-13 16:19:00,P020,2,9600.0,7050,950,Cash
SL0002159,T001478,2026-07-13 14:31:00,P011,1,5600.0,4100,0,Cash
SL0002160,T001478,2026-07-13 14:31:00,P009,1,9500.0,7150,0,WavePay
SL0002161,T001479,2026-07-13 11:35:00,P008,1,1450.0,1200,0,Cash
SL0002162,T001480,2026-07-13 20:02:00,P003,1,7250.0,5200,0,Cash
SL0002163,T001481,2026-07-13 13:35:00,P020,2,9600.0,7050,0,Cash
SL0002164,T001482,2026-07-13 07:34:00,P018,1,11000.0,7950,0,Cash
SL0002165,T001483,2026-07-13 15:17:00,P033,1,550.0,450,0,KBZPay
SL0002166,T001484,2026-07-13 12:13:00,P014,2,10450.0,8900,0,Cash
SL0002167,T001485,2026-07-13 10:25:00,P028,1,950.0,750,0,WavePay
SL0002168,T001486,2026-07-13 16:25:00,P027,1,600.0,500,0,Cash
SL0002169,T001486,2026-07-13 16:25:00,P034,1,6900.0,5900,0,Cash
SL0002170,T001487,2026-07-14 15:17:00,P010,2,7200.0,5600,0,Cash
SL0002171,T001488,2026-07-14 14:50:00,P037,1,4650.0,3300,0,KBZPay
SL0002172,T001489,2026-07-14 11:46:00,P034,2,6900.0,5900,0,Cash
SL0002173,T001489,2026-07-14 11:46:00,P035,1,10250.0,8150,0,Cash
SL0002174,T001490,2026-07-14 12:30:00,P018,1,11000.0,7950,0,Cash
SL0002175,T001490,2026-07-14 12:30:00,P039,1,9350.0,7550,0,KBZPay
SL0002176,T001491,2026-07-14 16:39:00,P033,2,550.0,450,0,WavePay
SL0002177,T001492,2026-07-14 12:52:00,P019,2,3050.0,2500,0,Cash
SL0002178,T001492,2026-07-14 12:52:00,P003,2,7250.0,5200,0,Cash
SL0002179,T001493,2026-07-14 18:52:00,P006,1,6750.0,4750,0,KBZPay
SL0002180,T001493,2026-07-14 18:52:00,P012,1,9800.0,8800,0,WavePay
SL0002181,T001494,2026-07-14 17:01:00,P030,2,9850.0,8500,0,Cash
SL0002182,T001495,2026-07-14 09:36:00,P018,1,11000.0,7950,0,Cash
SL0002183,T001496,2026-07-14 10:33:00,P031,1,6800.0,4750,0,Cash
SL0002184,T001497,2026-07-14 17:09:00,P016,1,10700.0,8500,550,KBZPay
SL0002185,T001498,2026-07-14 08:41:00,P020,2,9600.0,7050,0,WavePay
SL0002186,T001499,2026-07-14 09:56:00,P034,2,6900.0,5900,0,KBZPay
SL0002187,T001500,2026-07-14 17:52:00,P015,1,1050.0,750,0,Cash
SL0002188,T001501,2026-07-14 12:49:00,P009,2,9500.0,7150,0,WavePay
SL0002189,T001502,2026-07-14 11:33:00,P018,2,11000.0,7950,0,Cash
SL0002190,T001503,2026-07-14 15:12:00,P006,1,6750.0,4750,350,Cash
SL0002191,T001504,2026-07-14 13:53:00,P035,1,10250.0,8150,0,Cash
SL0002192,T001504,2026-07-14 13:53:00,P024,1,5650.0,4800,0,Cash
SL0002193,T001505,2026-07-14 07:47:00,P019,2,3050.0,2500,0,KBZPay
SL0002194,T001506,2026-07-14 16:04:00,P037,1,4650.0,3300,0,Cash
SL0002195,T001506,2026-07-14 16:04:00,P027,1,600.0,500,0,KBZPay
SL0002196,T001507,2026-07-14 19:19:00,P008,1,1450.0,1200,0,KBZPay
SL0002197,T001508,2026-07-14 14:51:00,P003,2,7250.0,5200,0,KBZPay
SL0002198,T001509,2026-07-14 14:01:00,P003,1,7250.0,5200,0,Cash
SL0002199,T001509,2026-07-14 14:01:00,P005,2,8700.0,6300,0,Cash
SL0002200,T001510,2026-07-14 17:18:00,P003,2,7250.0,5200,0,WavePay
SL0002201,T001510,2026-07-14 17:18:00,P011,1,5600.0,4100,0,Cash
SL0002202,T001511,2026-07-14 10:28:00,P006,1,6750.0,4750,0,Cash
SL0002203,T001511,2026-07-14 10:28:00,P029,1,9250.0,7400,0,WavePay
SL0002204,T001512,2026-07-14 18:12:00,P014,1,10450.0,8900,0,Cash
SL0002205,T001512,2026-07-14 18:12:00,P035,1,10250.0,8150,0,Cash
SL0002206,T001512,2026-07-14 18:12:00,P031,1,6800.0,4750,0,Cash
SL0002207,T001513,2026-07-14 18:10:00,P004,1,2300.0,1700,0,KBZPay
SL0002208,T001513,2026-07-14 18:10:00,P018,2,11000.0,7950,0,Cash
SL0002209,T001514,2026-07-15 12:38:00,P027,1,600.0,500,0,WavePay
SL0002210,T001515,2026-07-15 11:13:00,P024,3,5650.0,4800,0,KBZPay
SL0002211,T001515,2026-07-15 11:13:00,P019,1,3050.0,2500,0,Cash
SL0002212,T001516,2026-07-15 07:52:00,P034,1,6900.0,5900,0,WavePay
SL0002213,T001516,2026-07-15 07:52:00,P039,1,9350.0,7550,450,Cash
SL0002214,T001517,2026-07-15 21:50:00,P005,1,8700.0,6300,0,Cash
SL0002215,T001518,2026-07-15 08:20:00,P005,2,8700.0,6300,850,WavePay
SL0002216,T001518,2026-07-15 08:20:00,P020,1,9600.0,7050,0,Cash
SL0002217,T001519,2026-07-15 08:20:00,P033,3,550.0,450,0,WavePay
SL0002218,T001519,2026-07-15 08:20:00,P002,1,9700.0,7950,0,KBZPay
SL0002219,T001520,2026-07-15 17:29:00,P024,1,5650.0,4800,0,KBZPay
SL0002220,T001521,2026-07-15 12:51:00,P009,1,9500.0,7150,0,KBZPay
SL0002221,T001521,2026-07-15 12:51:00,P014,2,10450.0,8900,0,Cash
SL0002222,T001521,2026-07-15 12:51:00,P030,2,9850.0,8500,0,Cash
SL0002223,T001522,2026-07-15 16:02:00,P015,1,1050.0,750,0,Cash
SL0002224,T001523,2026-07-15 13:43:00,P015,1,1050.0,750,0,KBZPay
SL0002225,T001524,2026-07-15 14:35:00,P014,1,10450.0,8900,0,Cash
SL0002226,T001525,2026-07-15 07:22:00,P039,1,9350.0,7550,0,Cash
SL0002227,T001526,2026-07-15 16:13:00,P033,1,550.0,450,0,Cash
SL0002228,T001526,2026-07-15 16:13:00,P018,3,11000.0,7950,0,KBZPay
SL0002229,T001526,2026-07-15 16:13:00,P030,1,9850.0,8500,0,Cash
SL0002230,T001527,2026-07-15 17:52:00,P036,1,6250.0,4350,0,WavePay
SL0002231,T001527,2026-07-15 17:52:00,P037,2,4650.0,3300,0,KBZPay
SL0002232,T001527,2026-07-15 17:52:00,P020,1,9600.0,7050,0,WavePay
SL0002233,T001528,2026-07-15 21:12:00,P015,1,1050.0,750,0,WavePay
SL0002234,T001529,2026-07-15 14:10:00,P037,1,4650.0,3300,250,Cash
SL0002235,T001530,2026-07-15 13:16:00,P010,1,7200.0,5600,0,Cash
SL0002236,T001531,2026-07-15 11:55:00,P020,1,9600.0,7050,0,KBZPay
SL0002237,T001532,2026-07-15 09:42:00,P002,2,9700.0,7950,0,KBZPay
SL0002238,T001533,2026-07-15 15:09:00,P039,3,9350.0,7550,0,WavePay
SL0002239,T001533,2026-07-15 15:09:00,P017,1,8050.0,6850,400,Cash
SL0002240,T001534,2026-07-16 14:16:00,P017,1,8050.0,6850,0,Cash
SL0002241,T001535,2026-07-16 17:17:00,P020,1,9600.0,7050,500,Cash
SL0002242,T001536,2026-07-16 17:58:00,P020,2,9600.0,7050,0,Cash
SL0002243,T001536,2026-07-16 17:58:00,P030,2,9850.0,8500,0,WavePay
SL0002244,T001537,2026-07-16 12:00:00,P027,2,600.0,500,0,Cash
SL0002245,T001538,2026-07-16 16:07:00,P001,1,9400.0,7950,0,Cash
SL0002246,T001539,2026-07-16 09:55:00,P002,1,9700.0,7950,0,Cash
SL0002247,T001539,2026-07-16 09:55:00,P024,1,5650.0,4800,0,Cash
SL0002248,T001540,2026-07-16 15:19:00,P039,2,9350.0,7550,0,Cash
SL0002249,T001540,2026-07-16 15:19:00,P015,1,1050.0,750,0,Cash
SL0002250,T001541,2026-07-16 12:46:00,P006,2,6750.0,4750,700,Cash
SL0002251,T001542,2026-07-16 13:39:00,P015,1,1050.0,750,0,Cash
SL0002252,T001542,2026-07-16 13:39:00,P012,1,9800.0,8800,0,Cash
SL0002253,T001542,2026-07-16 13:39:00,P030,1,9850.0,8500,0,KBZPay
SL0002254,T001543,2026-07-16 13:44:00,P014,1,10450.0,8900,0,Cash
SL0002255,T001544,2026-07-16 14:13:00,P003,1,7250.0,5200,0,Cash
SL0002256,T001545,2026-07-16 11:55:00,P015,1,1050.0,750,0,Cash
SL0002257,T001545,2026-07-16 11:55:00,P018,1,11000.0,7950,0,Cash
SL0002258,T001546,2026-07-16 12:07:00,P008,1,1450.0,1200,0,KBZPay
SL0002259,T001547,2026-07-16 07:35:00,P020,1,9600.0,7050,0,WavePay
SL0002260,T001548,2026-07-16 17:37:00,P008,1,1450.0,1200,0,Cash
SL0002261,T001548,2026-07-16 17:37:00,P007,2,2750.0,2400,0,KBZPay
SL0002262,T001549,2026-07-16 21:48:00,P013,2,8950.0,6450,0,KBZPay
SL0002263,T001549,2026-07-16 21:48:00,P039,1,9350.0,7550,0,Cash
SL0002264,T001549,2026-07-16 21:48:00,P028,1,950.0,750,0,Cash
SL0002265,T001550,2026-07-16 07:49:00,P006,1,6750.0,4750,0,WavePay
SL0002266,T001550,2026-07-16 07:49:00,P035,1,10250.0,8150,0,Cash
SL0002267,T001551,2026-07-16 12:14:00,P030,1,9850.0,8500,0,KBZPay
SL0002268,T001552,2026-07-16 07:44:00,P028,2,950.0,750,0,KBZPay
SL0002269,T001552,2026-07-16 07:44:00,P039,2,9350.0,7550,0,KBZPay
SL0002270,T001552,2026-07-16 07:44:00,P037,1,4650.0,3300,0,Cash
SL0002271,T001553,2026-07-16 09:12:00,P023,1,7800.0,6250,0,Cash
SL0002272,T001554,2026-07-16 13:59:00,P030,2,9850.0,8500,0,Cash
SL0002273,T001555,2026-07-16 10:02:00,P020,1,9600.0,7050,0,KBZPay
SL0002274,T001555,2026-07-16 10:02:00,P040,2,6800.0,5650,700,KBZPay
SL0002275,T001556,2026-07-16 15:37:00,P039,1,9350.0,7550,0,Cash
SL0002276,T001556,2026-07-16 15:37:00,P034,1,6900.0,5900,0,Cash
SL0002277,T001556,2026-07-16 15:37:00,P030,1,9850.0,8500,0,KBZPay
SL0002278,T001557,2026-07-16 20:51:00,P034,2,6900.0,5900,0,Cash
SL0002279,T001558,2026-07-16 11:07:00,P039,1,9350.0,7550,0,KBZPay
SL0002280,T001559,2026-07-16 09:24:00,P034,1,6900.0,5900,0,WavePay
SL0002281,T001560,2026-07-16 12:29:00,P012,1,9800.0,8800,0,KBZPay
SL0002282,T001560,2026-07-16 12:29:00,P024,2,5650.0,4800,0,Cash
SL0002283,T001560,2026-07-16 12:29:00,P035,1,10250.0,8150,0,Cash
SL0002284,T001561,2026-07-16 18:18:00,P011,2,5600.0,4100,0,Cash
SL0002285,T001562,2026-07-16 11:38:00,P018,1,11000.0,7950,0,Cash
SL0002286,T001563,2026-07-16 14:38:00,P014,1,10450.0,8900,0,Cash
SL0002287,T001564,2026-07-16 16:19:00,P039,1,9350.0,7550,0,Cash
SL0002288,T001565,2026-07-16 17:57:00,P035,1,10250.0,8150,0,Cash
SL0002289,T001566,2026-07-16 15:17:00,P030,3,9850.0,8500,1500,Cash
SL0002290,T001567,2026-07-16 13:33:00,P038,1,4500.0,3300,0,Cash
SL0002291,T001568,2026-07-17 14:31:00,P008,1,1450.0,1200,0,KBZPay
SL0002292,T001568,2026-07-17 14:31:00,P003,1,7250.0,5200,0,KBZPay
SL0002293,T001568,2026-07-17 14:31:00,P034,1,6900.0,5900,0,Cash
SL0002294,T001569,2026-07-17 10:43:00,P033,2,550.0,450,0,KBZPay
SL0002295,T001570,2026-07-17 14:04:00,P015,1,1050.0,750,0,Cash
SL0002296,T001571,2026-07-17 17:16:00,P015,1,1050.0,750,0,Cash
SL0002297,T001572,2026-07-17 14:01:00,P018,1,11000.0,7950,0,Cash
SL0002298,T001572,2026-07-17 14:01:00,P011,1,5600.0,4100,0,KBZPay
SL0002299,T001573,2026-07-17 10:25:00,P018,3,11000.0,7950,0,Cash
SL0002300,T001573,2026-07-17 10:25:00,P024,2,5650.0,4800,0,Cash
SL0002301,T001573,2026-07-17 10:25:00,P020,1,9600.0,7050,0,WavePay
SL0002302,T001574,2026-07-17 12:26:00,P039,1,9350.0,7550,0,Cash
SL0002303,T001574,2026-07-17 12:26:00,P036,2,6250.0,4350,0,KBZPay
SL0002304,T001575,2026-07-17 10:35:00,P035,1,10250.0,8150,0,Cash
SL0002305,T001575,2026-07-17 10:35:00,P032,1,10850.0,8500,0,Cash
SL0002306,T001576,2026-07-17 10:58:00,P012,1,9800.0,8800,0,Cash
SL0002307,T001576,2026-07-17 10:58:00,P020,2,9600.0,7050,0,WavePay
SL0002308,T001577,2026-07-17 15:13:00,P005,1,8700.0,6300,0,Cash
SL0002309,T001577,2026-07-17 15:13:00,P033,3,550.0,450,0,Cash
SL0002310,T001578,2026-07-17 11:37:00,P011,3,5600.0,4100,0,WavePay
SL0002311,T001579,2026-07-17 12:34:00,P035,1,10250.0,8150,0,WavePay
SL0002312,T001580,2026-07-17 14:29:00,P025,1,2450.0,2150,0,Cash
SL0002313,T001581,2026-07-17 10:53:00,P008,1,1450.0,1200,0,Cash
SL0002314,T001582,2026-07-17 15:00:00,P037,1,4650.0,3300,0,Cash
SL0002315,T001582,2026-07-17 15:00:00,P021,3,10450.0,8200,0,Cash
SL0002316,T001583,2026-07-17 14:07:00,P004,1,2300.0,1700,0,Cash
SL0002317,T001584,2026-07-17 12:13:00,P022,1,8800.0,7450,0,Cash
SL0002318,T001585,2026-07-17 12:56:00,P008,1,1450.0,1200,0,Cash
SL0002319,T001586,2026-07-17 10:41:00,P034,1,6900.0,5900,0,KBZPay
SL0002320,T001586,2026-07-17 10:41:00,P015,1,1050.0,750,0,Cash
SL0002321,T001587,2026-07-17 13:28:00,P021,1,10450.0,8200,0,WavePay
SL0002322,T001588,2026-07-17 17:15:00,P002,1,9700.0,7950,0,WavePay
SL0002323,T001589,2026-07-17 12:32:00,P002,1,9700.0,7950,0,Cash
SL0002324,T001590,2026-07-17 20:05:00,P012,1,9800.0,8800,0,Cash
SL0002325,T001591,2026-07-17 15:43:00,P012,2,9800.0,8800,0,Cash
SL0002326,T001592,2026-07-17 13:00:00,P016,1,10700.0,8500,0,Cash
SL0002327,T001592,2026-07-17 13:00:00,P012,1,9800.0,8800,500,Cash
SL0002328,T001592,2026-07-17 13:00:00,P002,1,9700.0,7950,0,Cash
SL0002329,T001593,2026-07-17 19:31:00,P019,1,3050.0,2500,0,Cash
SL0002330,T001593,2026-07-17 19:31:00,P038,1,4500.0,3300,0,Cash
SL0002331,T001593,2026-07-17 19:31:00,P002,1,9700.0,7950,0,KBZPay
SL0002332,T001594,2026-07-17 20:14:00,P032,1,10850.0,8500,550,KBZPay
SL0002333,T001595,2026-07-17 16:41:00,P012,2,9800.0,8800,0,Cash
SL0002334,T001595,2026-07-17 16:41:00,P015,1,1050.0,750,0,Cash
SL0002335,T001596,2026-07-17 17:36:00,P005,1,8700.0,6300,450,Cash
SL0002336,T001597,2026-07-18 17:54:00,P005,1,8700.0,6300,0,Cash
SL0002337,T001598,2026-07-18 09:04:00,P039,1,9350.0,7550,0,Cash
SL0002338,T001599,2026-07-18 15:21:00,P039,1,9350.0,7550,0,Cash
SL0002339,T001600,2026-07-18 21:10:00,P008,1,1450.0,1200,0,KBZPay
SL0002340,T001601,2026-07-18 17:47:00,P004,1,2300.0,1700,0,Cash
SL0002341,T001602,2026-07-18 11:29:00,P011,1,5600.0,4100,0,Cash
SL0002342,T001603,2026-07-18 14:17:00,P017,4,8050.0,6850,0,Cash
SL0002343,T001604,2026-07-18 19:49:00,P031,1,6800.0,4750,0,Cash
SL0002344,T001604,2026-07-18 19:49:00,P030,1,9850.0,8500,0,WavePay
SL0002345,T001604,2026-07-18 19:49:00,P012,2,9800.0,8800,0,Cash
SL0002346,T001605,2026-07-18 12:52:00,P010,1,7200.0,5600,0,WavePay
SL0002347,T001605,2026-07-18 12:52:00,P040,1,6800.0,5650,0,KBZPay
SL0002348,T001605,2026-07-18 12:52:00,P034,1,6900.0,5900,350,Cash
SL0002349,T001606,2026-07-18 14:18:00,P005,2,8700.0,6300,0,Cash
SL0002350,T001606,2026-07-18 14:18:00,P010,1,7200.0,5600,0,KBZPay
SL0002351,T001606,2026-07-18 14:18:00,P021,1,10450.0,8200,0,Cash
SL0002352,T001607,2026-07-18 11:49:00,P020,1,9600.0,7050,0,Cash
SL0002353,T001608,2026-07-18 12:21:00,P018,1,11000.0,7950,0,Cash
SL0002354,T001609,2026-07-18 16:11:00,P016,2,10700.0,8500,0,Cash
SL0002355,T001609,2026-07-18 16:11:00,P032,1,10850.0,8500,0,Cash
SL0002356,T001610,2026-07-18 15:54:00,P033,1,550.0,450,0,KBZPay
SL0002357,T001611,2026-07-18 16:25:00,P003,1,7250.0,5200,0,WavePay
SL0002358,T001611,2026-07-18 16:25:00,P006,1,6750.0,4750,350,WavePay
SL0002359,T001611,2026-07-18 16:25:00,P026,1,8650.0,7250,0,Cash
SL0002360,T001612,2026-07-18 16:53:00,P039,1,9350.0,7550,0,Cash
SL0002361,T001612,2026-07-18 16:53:00,P033,1,550.0,450,0,Cash
SL0002362,T001613,2026-07-18 12:04:00,P026,1,8650.0,7250,0,Cash
SL0002363,T001614,2026-07-18 08:26:00,P006,3,6750.0,4750,0,Cash
SL0002364,T001615,2026-07-18 17:34:00,P039,1,9350.0,7550,0,Cash
SL0002365,T001615,2026-07-18 17:34:00,P008,1,1450.0,1200,0,Cash
SL0002366,T001616,2026-07-18 18:44:00,P008,1,1450.0,1200,0,Cash
SL0002367,T001617,2026-07-18 07:39:00,P028,1,950.0,750,0,Cash
SL0002368,T001617,2026-07-18 07:39:00,P033,2,550.0,450,0,Cash
SL0002369,T001618,2026-07-18 13:03:00,P024,1,5650.0,4800,0,Cash
SL0002370,T001618,2026-07-18 13:03:00,P003,1,7250.0,5200,0,Cash
SL0002371,T001619,2026-07-18 13:47:00,P037,2,4650.0,3300,0,Cash
SL0002372,T001620,2026-07-18 15:15:00,P020,1,9600.0,7050,0,WavePay
SL0002373,T001620,2026-07-18 15:15:00,P018,1,11000.0,7950,0,Cash
SL0002374,T001620,2026-07-18 15:15:00,P034,2,6900.0,5900,0,Cash
SL0002375,T001621,2026-07-18 11:37:00,P002,1,9700.0,7950,0,Cash
SL0002376,T001621,2026-07-18 11:37:00,P025,1,2450.0,2150,100,WavePay
SL0002377,T001622,2026-07-18 11:50:00,P037,1,4650.0,3300,0,KBZPay
SL0002378,T001622,2026-07-18 11:50:00,P024,3,5650.0,4800,0,Cash
SL0002379,T001623,2026-07-18 16:15:00,P008,1,1450.0,1200,50,Cash
SL0002380,T001623,2026-07-18 16:15:00,P024,2,5650.0,4800,0,Cash
SL0002381,T001623,2026-07-18 16:15:00,P021,1,10450.0,8200,0,KBZPay
SL0002382,T001624,2026-07-18 17:26:00,P039,1,9350.0,7550,0,Cash
SL0002383,T001624,2026-07-18 17:26:00,P033,1,550.0,450,0,KBZPay
SL0002384,T001625,2026-07-18 09:43:00,P037,1,4650.0,3300,0,WavePay
SL0002385,T001626,2026-07-18 10:47:00,P001,2,9400.0,7950,0,Cash
SL0002386,T001627,2026-07-18 19:12:00,P015,1,1050.0,750,0,WavePay
SL0002387,T001627,2026-07-18 19:12:00,P003,1,7250.0,5200,0,Cash
SL0002388,T001627,2026-07-18 19:12:00,P025,1,2450.0,2150,0,Cash
SL0002389,T001628,2026-07-18 13:49:00,P030,3,9850.0,8500,0,Cash
SL0002390,T001629,2026-07-18 17:59:00,P033,1,550.0,450,0,Cash
SL0002391,T001630,2026-07-18 12:22:00,P039,1,9350.0,7550,0,WavePay
